timestamp,raw_price,filtered_price,z_score,label
1,77581.85156,77620.4375,-1.400872999,NORMAL
1,77599.60156,77616.54844,-0.617211212,NORMAL
1,77637.59375,77613.04297,1.170726112026946,NORMAL
1,77620.09375,77609.99844,0.6046381453991999,NORMAL
1,77690.07031,77616.77578,2.4121017057985337,SPIKE
1,77700.00781,77626.09766,1.8562335355803607,SPIKE
1,77732.20313,77639.68359,1.838336537988401,SPIKE
1,77714.15625,77648.32344,1.1919681697654934,NORMAL
1,77693.36719,77657.10938,0.6634827020255724,NORMAL
1,77665.78125,77663.47266,0.0451529449266755,NORMAL
1,77674.0,77672.6875,0.0310062199287247,NORMAL
1,77674.00781,77680.12813,-0.181505354,NORMAL
1,77681.39844,77684.50859,-0.102826457,NORMAL
1,77649.46875,77687.44609,-1.57602239,CRASH
1,77714.00781,77689.83984,0.9465465164394145,NORMAL
1,77696.65625,77689.50469,0.2814892192588207,NORMAL
1,77697.85156,77686.06953,0.5632694285962868,NORMAL
1,77694.02344,77684.05625,0.5309480117052524,NORMAL
1,77678.77344,77682.59688,-0.206294047,NORMAL
1,77676.0,77683.61875,-0.428748971,NORMAL
1,77667.13281,77682.93203,-0.86300074,NORMAL
1,77665.13281,77682.04453,-0.890541318,NORMAL
1,77644.8125,77678.38594,-1.501839515,CRASH
1,77638.32813,77677.27188,-1.611859932,CRASH
1,77632.28125,77669.09922,-1.522903674,CRASH
1,77637.03906,77663.1375,-1.088545759,NORMAL
1,77635.42969,77656.89531,-0.976783516,NORMAL
1,77638.89063,77651.38203,-0.685538816,NORMAL
1,77636.77344,77647.18203,-0.654690002,NORMAL
1,77642.92969,77643.875,-0.077095823,NORMAL
1,77641.15625,77641.27734,-0.013246686,NORMAL
1,77565.4375,77631.30781,-2.811340185,CRASH
1,77558.89063,77622.71563,-1.989315325,CRASH
1,77551.99219,77614.08203,-1.616556615,CRASH
1,77529.36719,77603.79063,-1.617080794,CRASH
1,77529.35938,77593.02266,-1.277863409,NORMAL
1,77519.89844,77581.46953,-1.178829235,NORMAL
1,77544.63281,77572.04375,-0.557927644,NORMAL
